"Longitude(x)"	"Latitude(y)"	"Clytolaema_rubricauda"	"Heliodoxa_aurescens"	"Heliodoxa_branickii"	"Heliodoxa_gularis"	"Heliodoxa_imperatrix"	"Heliodoxa_jacula"	"Heliodoxa_leadbeateri"	"Heliodoxa_rubinoides"	"Heliodoxa_schreibersii"	"Heliodoxa_xanthogonys"	"Hylonympha_macrocerca"	"Sternoclyta_cyanopectus"
"36379"	-42.15	-21.65	1	0	0	0	0	0	0	0	0	0	0	0
"36380"	-42.05	-21.65	1	0	0	0	0	0	0	0	0	0	0	0
"36381"	-41.95	-21.65	1	0	0	0	0	0	0	0	0	0	0	0
"36382"	-41.85	-21.65	1	0	0	0	0	0	0	0	0	0	0	0
"36383"	-41.75	-21.65	1	0	0	0	0	0	0	0	0	0	0	0
"36384"	-41.65	-21.65	1	0	0	0	0	0	0	0	0	0	0	0
"36385"	-41.55	-21.65	1	0	0	0	0	0	0	0	0	0	0	0
"36386"	-41.45	-21.65	1	0	0	0	0	0	0	0	0	0	0	0
"36387"	-41.35	-21.65	1	0	0	0	0	0	0	0	0	0	0	0
"36388"	-41.25	-21.65	1	0	0	0	0	0	0	0	0	0	0	0
"36389"	-41.15	-21.65	1	0	0	0	0	0	0	0	0	0	0	0
"36390"	-41.05	-21.65	1	0	0	0	0	0	0	0	0	0	0	0
"36391"	-44.45	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36392"	-44.35	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36393"	-44.25	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36394"	-44.15	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36395"	-44.05	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36396"	-43.95	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36397"	-43.85	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36398"	-43.75	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36399"	-43.65	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36400"	-43.55	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36401"	-43.45	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36402"	-43.35	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36403"	-43.25	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36404"	-43.15	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36405"	-43.05	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36406"	-42.95	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36407"	-42.85	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36408"	-42.75	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36409"	-42.65	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36410"	-42.55	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36411"	-42.45	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36412"	-42.35	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36413"	-42.25	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36414"	-42.15	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36415"	-42.05	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36416"	-41.95	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36417"	-41.85	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36418"	-41.75	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36419"	-41.65	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36420"	-41.55	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36421"	-41.45	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36422"	-41.35	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36423"	-41.25	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36424"	-41.15	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36425"	-41.05	-21.75	1	0	0	0	0	0	0	0	0	0	0	0
"36426"	-44.65	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36427"	-44.55	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36428"	-44.45	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36429"	-44.35	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36430"	-44.25	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36431"	-44.15	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36432"	-44.05	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36433"	-43.95	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36434"	-43.85	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36435"	-43.75	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36436"	-43.65	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36437"	-43.55	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36438"	-43.45	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36439"	-43.35	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36440"	-43.25	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36441"	-43.15	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36442"	-43.05	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36443"	-42.95	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36444"	-42.85	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36445"	-42.75	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36446"	-42.65	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36447"	-42.55	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36448"	-42.45	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36449"	-42.35	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36450"	-42.25	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36451"	-42.15	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36452"	-42.05	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36453"	-41.95	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36454"	-41.85	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36455"	-41.75	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36456"	-41.65	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36457"	-41.55	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36458"	-41.45	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36459"	-41.35	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36460"	-41.25	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36461"	-41.15	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36462"	-41.05	-21.85	1	0	0	0	0	0	0	0	0	0	0	0
"36463"	-44.95	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36464"	-44.85	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36465"	-44.75	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36466"	-44.65	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36467"	-44.55	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36468"	-44.45	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36469"	-44.35	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36470"	-44.25	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36471"	-44.15	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36472"	-44.05	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36473"	-43.95	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36474"	-43.85	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36475"	-43.75	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36476"	-43.65	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36477"	-43.55	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36478"	-43.45	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36479"	-43.35	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36480"	-43.25	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36481"	-43.15	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36482"	-43.05	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36483"	-42.95	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36484"	-42.85	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36485"	-42.75	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36486"	-42.65	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36487"	-42.55	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36488"	-42.45	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36489"	-42.35	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36490"	-42.25	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36491"	-42.15	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36492"	-42.05	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36493"	-41.95	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36494"	-41.85	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36495"	-41.75	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36496"	-41.65	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36497"	-41.55	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36498"	-41.45	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36499"	-41.35	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36500"	-41.25	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36501"	-41.15	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36502"	-41.05	-21.95	1	0	0	0	0	0	0	0	0	0	0	0
"36503"	-45.15	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36504"	-45.05	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36505"	-44.95	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36506"	-44.85	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36507"	-44.75	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36508"	-44.65	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36509"	-44.55	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36510"	-44.45	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36511"	-44.35	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36512"	-44.25	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36513"	-44.15	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36514"	-44.05	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36515"	-43.95	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36516"	-43.85	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36517"	-43.75	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36518"	-43.65	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36519"	-43.55	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36520"	-43.45	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36521"	-43.35	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36522"	-43.25	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36523"	-43.15	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36524"	-43.05	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36525"	-42.95	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36526"	-42.85	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36527"	-42.75	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36528"	-42.65	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36529"	-42.55	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36530"	-42.45	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36531"	-42.35	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36532"	-42.25	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36533"	-42.15	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36534"	-42.05	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36535"	-41.95	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36536"	-41.85	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36537"	-41.75	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36538"	-41.65	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36539"	-41.55	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36540"	-41.45	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36541"	-41.35	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36542"	-41.25	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36543"	-41.15	-22.05	1	0	0	0	0	0	0	0	0	0	0	0
"36544"	-45.45	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36545"	-45.35	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36546"	-45.25	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36547"	-45.15	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36548"	-45.05	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36549"	-44.95	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36550"	-44.85	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36551"	-44.75	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36552"	-44.65	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36553"	-44.55	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36554"	-44.45	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36555"	-44.35	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36556"	-44.25	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36557"	-44.15	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36558"	-44.05	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36559"	-43.95	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36560"	-43.85	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36561"	-43.75	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36562"	-43.65	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36563"	-43.55	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36564"	-43.45	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36565"	-43.35	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36566"	-43.25	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36567"	-43.15	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36568"	-43.05	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36569"	-42.95	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36570"	-42.85	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36571"	-42.75	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36572"	-42.65	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36573"	-42.55	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36574"	-42.45	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36575"	-42.35	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36576"	-42.25	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36577"	-42.15	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36578"	-42.05	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36579"	-41.95	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36580"	-41.85	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36581"	-41.75	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36582"	-41.65	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36583"	-41.55	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36584"	-41.45	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36585"	-41.35	-22.15	1	0	0	0	0	0	0	0	0	0	0	0
"36586"	-45.65	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36587"	-45.55	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36588"	-45.45	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36589"	-45.35	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36590"	-45.25	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36591"	-45.15	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36592"	-45.05	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36593"	-44.95	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36594"	-44.85	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36595"	-44.75	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36596"	-44.65	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36597"	-44.55	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36598"	-44.45	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36599"	-44.35	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36600"	-44.25	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36601"	-44.15	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36602"	-44.05	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36603"	-43.95	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36604"	-43.85	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36605"	-43.75	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36606"	-43.65	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36607"	-43.55	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36608"	-43.45	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36609"	-43.35	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36610"	-43.25	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36611"	-43.15	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36612"	-43.05	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36613"	-42.95	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36614"	-42.85	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36615"	-42.75	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36616"	-42.65	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36617"	-42.55	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36618"	-42.45	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36619"	-42.35	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36620"	-42.25	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36621"	-42.15	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36622"	-42.05	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36623"	-41.95	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36624"	-41.85	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36625"	-41.75	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36626"	-41.65	-22.25	1	0	0	0	0	0	0	0	0	0	0	0
"36627"	-45.75	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36628"	-45.65	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36629"	-45.55	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36630"	-45.45	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36631"	-45.35	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36632"	-45.25	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36633"	-45.15	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36634"	-45.05	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36635"	-44.95	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36636"	-44.85	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36637"	-44.75	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36638"	-44.65	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36639"	-44.55	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36640"	-44.45	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36641"	-44.35	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36642"	-44.25	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36643"	-44.15	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36644"	-44.05	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36645"	-43.95	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36646"	-43.85	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36647"	-43.75	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36648"	-43.65	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36649"	-43.55	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36650"	-43.45	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36651"	-43.35	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36652"	-43.25	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36653"	-43.15	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36654"	-43.05	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36655"	-42.95	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36656"	-42.85	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36657"	-42.75	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36658"	-42.65	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36659"	-42.55	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36660"	-42.45	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36661"	-42.35	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36662"	-42.25	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36663"	-42.15	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36664"	-42.05	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36665"	-41.95	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36666"	-41.85	-22.35	1	0	0	0	0	0	0	0	0	0	0	0
"36667"	-45.95	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36668"	-45.85	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36669"	-45.75	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36670"	-45.65	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36671"	-45.55	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36672"	-45.45	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36673"	-45.35	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36674"	-45.25	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36675"	-45.15	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36676"	-45.05	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36677"	-44.95	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36678"	-44.85	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36679"	-44.75	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36680"	-44.65	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36681"	-44.55	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36682"	-44.45	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36683"	-44.35	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36684"	-44.25	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36685"	-44.15	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36686"	-44.05	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36687"	-43.95	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36688"	-43.85	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36689"	-43.75	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36690"	-43.65	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36691"	-43.55	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36692"	-43.45	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36693"	-43.35	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36694"	-43.25	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36695"	-43.15	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36696"	-43.05	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36697"	-42.95	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36698"	-42.85	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36699"	-42.75	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36700"	-42.65	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36701"	-42.55	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36702"	-42.45	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36703"	-42.35	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36704"	-42.25	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36705"	-42.15	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36706"	-42.05	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36707"	-41.95	-22.45	1	0	0	0	0	0	0	0	0	0	0	0
"36708"	-46.15	-22.55	1	0	0	0	0	0	0	0	0	0	0	0
"36709"	-46.05	-22.55	1	0	0	0	0	0	0	0	0	0	0	0
"36710"	-45.95	-22.55	1	0	0	0	0	0	0	0	0	0	0	0
"36711"	-45.85	-22.55	1	0	0	0	0	0	0	0	0	0	0	0
"36712"	-45.75	-22.55	1	0	0	0	0	0	0	0	0	0	0	0
"36713"	-45.65	-22.55	1	0	0	0	0	0	0	0	0	0	0	0
"36714"	-45.55	-22.55	1	0	0	0	0	0	0	0	0	0	0	0
"36715"	-45.45	-22.55	1	0	0	0	0	0	0	0	0	0	0	0
"36716"	-45.35	-22.55	1	0	0	0	0	0	0	0	0	0	0	0
"36717"	-45.25	-22.55	1	0	0	0	0	0	0	0	0	0	0	0
"36718"	-45.15	-22.55	1	0	0	0	0	0	0	0	0	0	0	0
"36719"	-45.05	-22.55	1	0	0	0	0	0	0	0	0	0	0	0
"36720"	-44.95	-22.55	1	0	0	0	0	0	0	0	0	0	0	0
"36721"	-44.85	-22.55	1	0	0	0	0	0	0	0	0	0	0	0
"36722"	-44.75	-22.55	1	0	0	0	0	0	0	0	0	0	0	0
"36723"	-44.65	-22.55	1	0	0	0	0	0	0	0	0	0	0	0
"36724"	-44.55	-22.55	1	0	0	0	0	0	0	0	0	0	0	0
"36725"	-44.45	-22.55	1	0	0	0	0	0	0	0	0	0	0	0
"36726"	-44.35	-22.55	1	0	0	0	0	0	0	0	0	0	0	0
"36727"	-44.25	-22.55	1	0	0	0	0	0	0	0	0	0	0	0
"36728"	-44.15	-22.55	1	0	0	0	0	0	0	0	0	0	0	0
"36729"	-44.05	-22.55	1	0	0	0	0	0	0	0	0	0	0	0
"36730"	-43.95	-22.55	1	0	0	0	0	0	0	0	0	0	0	0
"36731"	-43.85	-22.55	1	0	0	0	0	0	0	0	0	0	0	0
